"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu_samp[29,2]",6.22896792492579e-06,2.30698092396385e-07,1.22270693968899e-05,3.04211980612705e-10,1.2691632137057e-07,1.26154002180583e-06,6.77678735363432e-06,4.39465293747487e-05,2809.03239302462,1.00071702088931
"mu_samp[29,3]",3.39624523187451e-07,4.28358650110753e-08,2.30182757768487e-06,1.47914341130603e-12,2.82585234383374e-10,4.07514059514675e-09,4.71157056843827e-08,2.58767356987823e-06,2887.55653047804,1.00076217366316
"mu_samp[30,1]",0.996562039052689,3.67320557418094e-06,0.000194830077070225,0.996182798441396,0.996428271107299,0.996568174365702,0.996694821462987,0.99693440357888,2813.33555750078,0.999509670816082
"mu_samp[30,2]",0.00343695925623545,3.67332485453623e-06,0.000194746802338518,0.00306533243791554,0.00330442164504502,0.00343052845217614,0.00357033437195844,0.0038168217906336,2810.74855603487,0.999514018063182
"mu_samp[30,3]",1.0016910754923e-06,5.62734763656056e-08,3.07290612860111e-06,1.5360685465029e-10,1.40823372935686e-08,1.07471892378716e-07,6.66985787442632e-07,7.87365520864578e-06,2981.88641911595,0.999930541259019
"mu_samp[31,1]",0.993627781643367,3.82764653591665e-06,0.000205320442662924,0.993232977908546,0.993490191816785,0.993628391058013,0.993765138027991,0.994013729156332,2877.4032630696,1.0002167519991
"mu_samp[31,2]",0.00637148705655964,3.82749662947304e-06,0.000205326563219736,0.00598591547345124,0.00623437401572701,0.00637023474958048,0.00650882000609767,0.00676608412296799,2877.80022379717,1.00022548223613
"mu_samp[31,3]",7.31300073665082e-07,2.93603202041578e-08,1.66482786426563e-06,2.27105542425949e-10,1.57517271925956e-08,1.12720200140753e-07,6.2840337945423e-07,5.37723010191381e-06,3215.26739679003,0.999690628125732
"mu_samp[32,1]",0.999996136960131,1.28326731812635e-07,7.30045390833901e-06,0.999974133036254,0.999995782583557,0.999999115346876,0.999999901080758,0.999999999440644,3236.42434160983,0.999842754371477
"mu_samp[32,2]",3.62038659950124e-06,1.24082493388939e-07,7.01151822344532e-06,2.59204208152036e-10,7.55862335536039e-08,7.83171384320203e-07,3.69250227373664e-06,2.48294170132779e-05,3193.03082031418,0.999791329371823
"mu_samp[32,3]",2.42653269781192e-07,2.46777994569719e-08,1.31190063622632e-06,1.12575215035351e-12,2.17566271923093e-10,2.57618923730654e-09,3.06655648844623e-08,2.00370682220302e-06,2826.10975479175,0.999357457945872
"mu_samp[33,1]",0.999992715784454,2.55339130124915e-07,1.34682619109055e-05,0.999953007051621,0.999991814622261,0.999998284993433,0.999999801680946,0.999999999073624,2782.2000725011,0.999431523383124
"mu_samp[33,2]",6.9021270075605e-06,2.46411714996686e-07,1.3101016891888e-05,4.3319436301723e-10,1.55041522639111e-07,1.49340392482562e-06,7.5721819249729e-06,4.40897747719672e-05,2826.74941172669,0.999607542988421
"mu_samp[33,3]",3.82088538795897e-07,5.07938063489852e-08,2.40651971737407e-06,1.36592439467674e-12,3.00132046507918e-10,4.2957750553294e-09,5.07450113992227e-08,3.1233031528623e-06,2244.69495717815,1.00086144434413
"mu_samp[34,1]",0.999992312109986,2.75864436334138e-07,1.48937764625359e-05,0.999947640714636,0.999991560892341,0.999998279935178,0.999999794181619,0.999999999074011,2914.86355704351,0.999839942234309
"mu_samp[34,2]",7.2610551472018e-06,2.71141690834691e-07,1.45097814465645e-05,4.66526222977872e-10,1.62101142924471e-07,1.42782103123766e-06,7.816833239503e-06,5.07921154413584e-05,2863.71069796622,0.999920703598681
"mu_samp[34,3]",4.26834867170673e-07,5.37664211677624e-08,2.71700890970871e-06,1.84846137961985e-12,3.31500870474202e-10,4.49522176092199e-09,5.01414049305225e-08,3.71363134336733e-06,2553.64113673989,1.00044608707681
"mu_samp[35,1]",0.998290616772184,3.15890971388015e-06,0.000152094796536132,0.997980035703881,0.998189947144615,0.998296014477364,0.998396797908301,0.998576269589284,2318.21806503706,0.999304891158691
"mu_samp[35,2]",0.00170831400701252,3.1439045291701e-06,0.00015198782687099,0.00142367848913829,0.00160080041112479,0.0017027734392266,0.00180848446777843,0.00201855658340552,2337.10870073932,0.999310380115221
"mu_samp[35,3]",1.06922080323534e-06,5.92829275349832e-08,3.23763781621499e-06,1.16336129682919e-10,1.00472430221791e-08,9.30124849545383e-08,6.60663426012467e-07,8.8544816029695e-06,2982.61531876783,0.999500181186545
"mu_samp[36,1]",0.999996285832751,1.1921309798522e-07,6.70025900971008e-06,0.999976121304893,0.999995892386138,0.999999083365218,0.999999890547424,0.999999999069605,3158.895321165,1.00030289486768
"mu_samp[36,2]",3.52099509351043e-06,1.1551151886865e-07,6.52910119318014e-06,5.23697479996675e-10,7.87474216122016e-08,7.72506930951822e-07,3.81674046938247e-06,2.35994976631257e-05,3194.89221043638,1.000429832754
"mu_samp[36,3]",1.93172155138873e-07,1.98468460420109e-08,1.10880789961459e-06,1.71858597150585e-12,2.42138505930727e-10,2.86225461165701e-09,2.90712323031115e-08,1.78556091469894e-06,3121.25766047846,1.00023625937574
"mu_samp[37,1]",0.999761711030765,1.00429395075917e-06,5.59945971177232e-05,0.999638194846247,0.999727954723551,0.999766276990072,0.999800628005519,0.99986112259614,3108.64088741761,0.99930866506573
"mu_samp[37,2]",8.50702681966122e-06,1.77585368042332e-07,1.04613030392325e-05,5.28829161594607e-08,1.50903567425089e-06,4.63925373308784e-06,1.17635453432213e-05,3.80495464659963e-05,3470.22157986569,1.00007698679074
"mu_samp[37,3]",0.000229781942415634,9.65082035481489e-07,5.49795066505861e-05,0.000132812366068359,0.000191129687265163,0.000224942761742318,0.000263483994414338,0.00034748474480403,3245.43723005656,0.99931828977768
"mu_samp[38,1]",0.999997919271617,7.04452568304705e-08,3.8388839708822e-06,0.999986082397499,0.999997659504475,0.999999461517396,0.999999932813697,0.999999999557463,2969.65814612706,0.999409714918134
"mu_samp[38,2]",1.90597369012517e-06,6.87029034977064e-08,3.67087561611494e-06,2.02593981436195e-10,4.8575786394154e-08,4.44005850264761e-07,2.08067076815233e-06,1.30553632690859e-05,2854.88852742889,0.999169794829908
"mu_samp[38,3]",1.7475469251965e-07,1.86943847226853e-08,9.20774409252538e-07,1.03670471043644e-12,1.52402624340115e-10,1.92096232019376e-09,2.67070859706108e-08,1.68776672838618e-06,2425.9627556012,1.00009725885389
"mu_samp[39,1]",0.99976539938911,8.4632555996321e-07,4.58598398150725e-05,0.999668608702152,0.999735479474264,0.999768307030313,0.999798061579183,0.999845779294503,2936.23054608733,0.999788953021514
"mu_samp[39,2]",5.5806299051041e-06,1.10614576978992e-07,6.77185667781245e-06,3.98297814565911e-08,1.01376402170292e-06,3.11062149252725e-06,7.73279336619425e-06,2.41404384132147e-05,3747.92412566964,0.999604503705611
"mu_samp[39,3]",0.000229019980985011,8.31587366084461e-07,4.50409163900212e-05,0.000150603937727298,0.000196705495240264,0.000225766083512374,0.000258404517665276,0.000324590459559831,2933.5849612048,0.999746659279618
"mu_samp[40,1]",0.952717336614495,1.20037159438295e-05,0.000663548931915167,0.951376330741837,0.952289534088595,0.952715515355154,0.953162632970552,0.953994248933717,3055.72656286925,0.999346865479543
"mu_samp[40,2]",0.0472813033338822,1.20062136993993e-05,0.000663544534444082,0.0460042922453069,0.0468372866382074,0.0472830907265511,0.0477104651759041,0.0486234331304298,3054.41479229743,0.99934452304566
"mu_samp[40,3]",1.36005162290763e-06,6.18620875268573e-08,2.90718147019441e-06,7.30499570365777e-10,3.95260348023297e-08,2.5847638926467e-07,1.25978104544289e-06,9.79566217433808e-06,2208.48849667565,0.999565873138929
"mu_samp[41,1]",0.964270759137782,1.23294652525549e-05,0.000689604313402952,0.96294338474339,0.963830966662058,0.964262713398878,0.964730252401498,0.965658557912976,3128.32205555595,0.999721705829794
"mu_samp[41,2]",0.0357275495208174,1.23315798252636e-05,0.000689625793661515,0.0343414282881732,0.0352696297730627,0.0357369440811221,0.036168932978744,0.0370564387891553,3127.44410421085,0.999723430071488
"mu_samp[41,3]",1.69134140027759e-06,7.65391478381502e-08,4.01571040949347e-06,4.95711651728092e-10,3.32134784932495e-08,2.53910742487194e-07,1.37955101963615e-06,1.38349929093463e-05,2752.69140943205,0.999584393165196
"mu_samp[42,1]",0.999997004655491,9.03660345456493e-08,5.45314596923786e-06,0.99998018013338,0.999996579448837,0.999999195206813,0.99999988460699,0.999999999622235,3641.52919479871,0.999547153001754
"mu_samp[42,2]",2.79476948209518e-06,8.75514214580945e-08,5.25607022232509e-06,1.93289555114452e-10,8.0097918519892e-08,6.69464868625175e-07,3.11944087652176e-06,1.87640603186257e-05,3604.09238298654,0.999579571851406
"mu_samp[42,3]",2.00575026659644e-07,1.98992334294383e-08,1.04261590955109e-06,8.8740375179271e-13,1.6430403185014e-10,2.43981289970121e-09,3.50446419519758e-08,1.82279782548728e-06,2745.21271767434,1.00036274449735
"mu_samp[43,1]",0.968857153278514,1.18779332932798e-05,0.000605747051445827,0.967634619768788,0.968439413899158,0.968866089319425,0.969270748328384,0.970006587862897,2600.76345377483,1.00104833899588
"mu_samp[43,2]",0.0311412982660414,1.18885324535931e-05,0.000605777017807591,0.0299910347294001,0.0307252128430088,0.0311326547729094,0.0315592072408126,0.0323653157952343,2596.38499402566,1.00106272823707
"mu_samp[43,3]",1.54845544465929e-06,6.64807443557742e-08,3.70968192524888e-06,4.89847946742635e-10,2.92753803435797e-08,2.09987747240857e-07,1.1564582153381e-06,1.16930925033186e-05,3113.73466190311,1.00009391337668
"mu_samp[44,1]",0.981012817151477,9.88607351547297e-06,0.000514303700187508,0.979992666080806,0.980660896990676,0.98102812500821,0.981372148456923,0.981992076133499,2706.39776696357,1.00075558631354
"mu_samp[44,2]",0.0189854061912664,9.87909405074893e-06,0.000514188605366378,0.0180076956230564,0.0186265851497634,0.0189702615599436,0.019337147411478,0.0200049434072767,2709.01030143182,1.00075296170057
"mu_samp[44,3]",1.7766572568233e-06,7.44393284490013e-08,4.23713511213632e-06,2.43382964887996e-10,2.40447067335987e-08,2.23598769023506e-07,1.37430560455441e-06,1.46071834302759e-05,3239.96062774031,1.00008881539499
"mu_samp[45,1]",0.999992619326557,2.23320727423551e-07,1.36764727179638e-05,0.999951993989638,0.999991671730596,0.999998207508756,0.999999779736254,0.999999998811312,3750.508372767,0.999803524856936
"mu_samp[45,2]",6.98265500815247e-06,2.191488080015e-07,1.3330139359468e-05,5.07246010595461e-10,1.65864008169944e-07,1.48719287871061e-06,7.56931424315243e-06,4.53015009988241e-05,3699.90994839214,0.999825409985666
